kepid,nu_max,delta_nu,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance
10290457,31.423,3.954,2MASS J19502268+4719368,4758,71.0,-71.0,2.391,0.008,-0.008,0.11,0.05,-0.05,0.97,0.06,-0.06,10.41,0.35,-0.33,0.0012109999999999998,4.226e-05,-4.226e-05,MULT55,11.544,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.59451,47.326908,11111101110111011,PHO55,AST55,SPE55,9.841000000000001,0.02,9.272,0.018000000000000002,9.144,0.013999999999999999,0.6992,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,110.294,125.882,143.592,158.401,177.982,207.12099999999998,216.176,232.64700000000002,257.001,272.8,282.23900000000003,291.524,295.365,319.159,,,,-2147483648,b'3561-876-1  ',1635378410781933568,2086374440995693568,98212,2015.0,297.59452939403513,0.37848958309315583,47.32693296339396,0.5747719008828008,0.6738479445100711,0.6698884563106738,5.417768665239075,2.030629037853413,2.288731484840237,1.8082708707944792,-0.2197631299495697,-0.19375012814998627,-0.4601013958454132,0.3122156858444214,0.8051378726959229,-0.4342676103115082,-0.6751428842544556,-0.6246636509895325,-0.4742285907268524,-0.013988148421049118,68,68,68,64,0,4,,1.002548066085292,559.0941122462376,False,9.76807689666748,0.9845666289329529,3.0099810828687623e-05,5,11,False,0.25399690866470337,0.19196736812591553,0.13634784519672394,0.28064581751823425,-101.48670959472656,75.06636810302734,22.6984806060791,8.267220497131348,74,440848.04369756015,1092.0877043778778,11.41404776906018,b'NOT_AVAILABLE',81.12412760306108,10.47572625381593,320.51468688311985,65.99535916571031,1.8080074940292388e-05
10297313,101.633,8.101,2MASS J19575788+4722216,5109,110.0,-110.0,2.906,0.013000000000000001,-0.013999999999999999,0.35,0.04,-0.04,2.36,0.23,-0.28,8.96,0.35,-0.44,0.004634,0.0001831,-0.000169,MULT55,11.625,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,299.49118,47.372681,11111101110111011,PHO55,AST55,SPE55,9.908,0.027000000000000003,9.382,0.034,9.282,0.02,0.6992,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,150.589,153.964,158.292,157.98,160.183,159.406,158.14,156.185,152.215,145.607,139.482,133.983,132.355,122.63600000000001,,,,-2147483648,b'3562-1937-1 ',1635378410781933568,2085645533509855104,637561,2015.0,299.4912229995815,0.34516027418287304,47.372689486774085,0.3546668616405728,0.47553672364155614,0.44792243630051226,2.448150940205528,1.5392807864283644,-1.162564057141424,1.0682101101460821,-0.008973771706223488,0.22376355528831482,-0.7099689245223999,0.17371954023838043,0.8093770742416382,-0.44930973649024963,-0.7049147486686707,-0.7233003973960876,-0.4304673373699188,0.017993375658988953,62,62,62,58,0,4,,0.5641948850469646,306.4435269376239,False,5.558895587921143,3.0456528663635254,3.165466114296578e-05,5,10,False,0.24489670991897583,0.34876611828804016,0.06936199218034744,0.22349953651428223,168.7363739013672,27.42587661743164,-2.6120169162750244,-5.619053363800049,79,416415.6428591365,2503.2866410165725,11.475952474761824,b'NOT_AVAILABLE',81.80804399403813,9.380491200397378,323.33763159936416,65.44200894655982,2.314455218179249e-05
10297802,25.414,2.742,2MASS J19583286+4719360,4537,126.0,-81.0,2.298,0.03,-0.028999999999999998,-0.24,0.28,-0.18,0.888,0.586,-0.03,11.065,3.25,-0.307,0.0009230999999999999,8.968e-05,-0.00022930000000000002,DSEP,9.922,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,299.63693,47.326691,11101101110111011,PHO1,AST9,KIC0,8.097000000000001,0.075,7.41,0.04,7.285,0.017,0.6436,1459.789,7.1,7.1,7.1,8.066,9.391,9.852,8.631,8.847999999999999,8.758,8.532,7.438,7.1,7.1,7.106,104.90299999999999,119.375,136.187,150.579,169.635,198.579,208.428,226.89700000000002,256.558,276.832,290.414,305.337,311.253,352.829,,,,-2147483648,b'3562-1945-1 ',1635378410781933568,2085632511169014784,159390,2015.0,299.63695391598554,0.14475674305300743,47.32666654556938,0.20432630124987355,1.2372147080718083,0.2788388784333622,0.23551596583539958,1.1761882792332838,-8.46352624521138,0.8901214509724262,0.47751715779304504,0.5725588202476501,-0.7152799963951111,-0.33492839336395264,0.8020371794700623,-0.705783486366272,-0.46231454610824585,-0.8634302616119385,-0.441340833902359,0.4839538335800171,93,93,92,92,1,1,,0.34814536960080705,181.87687580913212,False,3.51930832862854,7.467432498931885,2.579769898147788e-05,5,14,False,0.3519386351108551,0.1583438664674759,0.21347403526306152,0.3482876121997833,-88.17166900634766,-87.3864974975586,4.778587341308594,9.308130264282227,109,1924155.5389610606,1121.5179846456656,9.814169625638225,b'NOT_AVAILABLE',81.81815918109248,9.272014196430717,323.4946756860047,65.35487353348923,1.867605037412374e-05
10319146,28.943,3.744,2MASS J18453402+4725536,5006,97.0,-295.0,2.38,0.028999999999999998,-0.027999999999999997,0.07,0.14,-0.57,3.564,0.037,-2.119,20.198,0.65,-7.374,0.0006093,0.0003697,-4.831e-05,DSEP,11.004000000000001,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,281.39178,47.43158,11101111111111100,PHO1,AST9,KIC0,9.296,0.019,8.735,0.021,8.597999999999999,0.011000000000000001,0.8263,1339.474,7.1,7.1,7.1,9.588,11.044,9.616,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,99.538,114.915,130.78,143.991,161.687,189.396,198.90099999999998,216.518,242.058,258.796,269.465,280.637,285.389,316.568,,,,-2147483648,b'3544-2531-1 ',1635378410781933568,2119603847052680960,280193,2015.0,281.39181454452233,0.1450584046686769,47.43158694761105,0.22000246271563756,0.4963486409805076,0.2766689052179446,4.189508592946979,0.9317625261957427,0.47722952053209783,0.705213891378553,0.20632517337799072,0.2717028856277466,-0.5249765515327454,-0.22185233235359192,0.7420091032981873,-0.6517382264137268,-0.6326000094413757,-0.8000656366348267,-0.5753843188285828,0.32762399315834045,89,89,87,87,2,2,,0.3625894752231513,242.10067234456454,False,3.65374755859375,7.1509504318237305,2.8425627533579245e-05,5,14,False,0.18667617440223694,0.24658414721488953,0.39220115542411804,0.07234827429056168,-71.02423095703125,62.94514083862305,-18.11980438232422,6.800877094268799,113,764132.5208324012,1663.594810885215,10.816848355636434,b'NOT_AVAILABLE',76.68998227920224,20.5630935336519,292.95461214482606,69.96462597266017,7.71657619047582e-06
10319325,29.605,3.558,2MASS J18460437+4724088,4891,107.0,-225.0,2.383,0.03,-0.027000000000000003,0.21,0.15,-0.49,3.597,0.02,-1.984,20.214000000000002,0.662,-6.856,0.0006135,0.0003404,-4.935e-05,DSEP,10.672,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,281.51822000000004,47.402458,11101111111111111,PHO1,AST9,KIC0,8.924,0.028999999999999998,8.392000000000001,0.018000000000000002,8.283,0.024,0.8201,1459.789,7.1,7.1,7.1,7.1,8.904,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,88.15799999999999,101.947,116.288,128.31799999999998,144.07299999999998,169.702,178.234,193.76,216.645,230.945,239.855,248.808,252.465,277.744,,,,-2147483648,b'3544-2479-1 ',1635378410781933568,2119591992941853440,1359210,2015.0,281.51827115161944,0.13830601462794556,47.40245265300623,0.217013679353872,0.8629154340064098,0.27194707908249066,4.448784009644683,1.2520399704494494,2.6770583864143624,0.7168044592313723,0.1379353404045105,0.15294666588306427,-0.3268657624721527,-0.17069649696350098,0.7863803505897522,-0.6740107536315918,-0.6193978190422058,-0.8088309168815613,-0.4730003774166107,0.18791353702545166,100,100,98,99,2,1,,0.3506094657063947,191.71242366232153,False,3.542212724685669,6.9380011558532715,2.5511411877232604e-05,5,15,False,0.31458649039268494,0.2111448347568512,0.24533575773239136,0.17489488422870636,-113.46725463867188,29.19487762451172,-12.108281135559082,-40.32208251953125,118,1000691.4229453203,824.4212929388977,10.52401962032305,b'NOT_AVAILABLE',76.68896282551185,20.472706926071467,293.1778147469392,69.91656705239943,2.304401175641729e-05
10319709,15.584,2.156,2MASS J18471131+4726561,4669,91.0,-164.0,2.104,0.03,-0.028999999999999998,0.07,0.14,-0.51,3.662,0.03,-2.28,28.105999999999998,0.608,-10.834000000000001,0.0002323,0.0001499,-1.653e-05,DSEP,11.54,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,281.79715,47.44894,11111111111111111,PHO1,AST11,KIC0,9.725,0.023,9.131,0.018000000000000002,8.988999999999999,0.011000000000000001,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,128.43200000000002,139.16899999999998,157.403,174.554,195.55900000000003,224.805,233.488,251.338,284.348,308.889,325.559,343.593,350.725,397.54400000000004,,,,-2147483648,b'3544-2606-1 ',1635378410781933568,2119612952382256512,1643288,2015.0,281.79714918012724,0.1773194339489126,47.448927915424385,0.283410397457434,0.35025130989570563,0.32834872609165294,0.6359568853257344,1.2326055787003285,2.210788173888204,0.9567622838862085,0.32418379187583923,0.36962002515792847,-0.5362850427627563,-0.3015069365501404,0.6325742602348328,-0.5768685936927795,-0.7250410914421082,-0.8447622656822205,-0.4359912872314453,0.2988705635070801,115,115,115,110,0,5,,0.6325172151777383,467.667448838345,False,6.211419105529785,2.4501614570617676,3.2430187275167555e-05,5,15,False,0.2700842618942261,0.16967804729938507,0.060672540217638016,0.0959513708949089,-137.62522888183594,71.01610565185547,-15.336024284362793,25.738609313964844,128,446655.69480965956,512.7850448030988,11.39983787492625,b'NOT_AVAILABLE',76.79932456329601,20.308218221288584,293.7436937686459,69.91758715920187,2.153590254684701e-05
10320170,24.258,2.932,2MASS J18482322+4727598,4724,71.0,-161.0,2.2969999999999997,0.031,-0.027999999999999997,0.21,0.15,-0.43,3.437,0.19,-2.014,21.81,0.85,-7.997999999999999,0.00046669999999999996,0.00028819999999999996,-4.164e-05,DSEP,11.549000000000001,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,282.09677,47.466621,11111111111111111,PHO1,AST11,KIC0,9.776,0.026000000000000002,9.12,0.027000000000000003,9.023,0.02,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,95.868,106.904,122.21,135.797,153.082,177.127,183.97299999999998,197.19299999999998,220.435,236.12,246.646,257.335,261.638,289.16200000000003,,,,-2147483648,b'3544-2166-1 ',1635378410781933568,2119569659111043328,478939,2015.0,282.0967775844757,0.21263053337295196,47.466565743097256,0.3420376298770142,0.8032282673844346,0.43170360018374054,-3.8398208209574696,1.5069865152926059,-8.726215536322423,0.9119257024507801,0.46539106965065,0.49114587903022766,-0.6043248772621155,-0.3901037871837616,0.7966782450675964,-0.7458463311195374,-0.6585925221443176,-0.8721492290496826,-0.5373220443725586,0.357989102602005,112,112,111,107,1,5,,0.768782300056279,668.2103747921375,False,7.517888069152832,1.664368987083435,3.2577703677816316e-05,5,18,False,0.17834478616714478,0.14376449584960938,0.11650366336107254,0.07214822620153427,-66.20255279541016,66.21992492675781,-9.566481590270996,18.421741485595703,147,435545.1026145815,760.4222040727929,11.427187226891238,b'NOT_AVAILABLE',76.88567381111578,20.121704474182604,294.3283758408064,69.8861655557996,2.8345207024842548e-05
10324763,26.822,4.055,2MASS J18584335+4728453,5261,137.0,-316.0,2.35,0.03,-0.024,-0.5,0.3,-0.3,2.949,0.149,-1.35,19.009,0.99,-5.2139999999999995,0.0006048,0.00025550000000000003,-5.214e-05,DSEP,11.024000000000001,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,284.68063,47.479252,11101111111111111,PHO1,AST9,KIC0,9.549,0.021,9.033999999999999,0.018000000000000002,8.954,0.016,0.8201,1459.789,7.1,7.1,7.1,7.1,8.408,7.1,7.851,7.1,7.1,7.1,7.1,7.1,7.1,7.1,94.669,109.016,124.056,136.512,153.116,179.892,188.685,205.457,229.47099999999998,244.446,253.705,263.98900000000003,268.067,296.017,,,,-2147483648,b'3545-1921-1 ',1635378410781933568,2131415831748683904,1696219,2015.0,284.6804157948801,0.15842662868155266,47.47919360707538,0.39592706711814984,1.0356582152448555,0.313190493757884,-34.72805147622637,1.3363177634607466,-17.986177384293505,1.7751431899999812,0.3448909819126129,0.23073911666870117,-0.4976842701435089,-0.31320565938949585,0.5444061160087585,-0.5695488452911377,-0.8678805828094482,-0.8375014066696167,-0.34361007809638977,0.4186460077762604,69,69,69,66,0,3,,0.4415665049347944,229.05751612517938,False,4.3949666023254395,4.816692352294922,3.0042339858482592e-05,5,12,False,0.4705521762371063,0.2926914393901825,0.2802588641643524,0.2090183049440384,-140.39918518066406,-81.59479522705078,36.0062141418457,-1.1699076890945435,96,681428.7368098461,1616.0708312879037,10.941218952770043,b'NOT_AVAILABLE',77.51439341860403,18.47924974976216,299.18418529445086,69.43558820299658,1.654963780037335e-05
10328498,43.798,4.54,2MASS J19065921+4727060,4973,92.0,-92.0,2.532,0.01,-0.012,-0.11,0.06,-0.06,1.56,0.19,-0.17,11.2,0.56,-0.52,0.0015630000000000002,5.634e-05,-5.634e-05,MULT55,11.169,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.74677,47.451679,11101111111111111,PHO55,AST55,SPE55,9.575,0.024,9.054,0.018000000000000002,8.946,0.015,0.8201,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,101.70100000000001,116.595,131.221,142.613,157.714,179.41,185.66,196.24200000000002,210.502,218.419,222.11,225.882,227.576,235.364,,,,-2147483648,b'3545-2676-1 ',1635378410781933568,2130685068833985152,94945,2015.0,286.74679754705664,0.12211615217803888,47.45167452377166,0.1928986991710973,0.41662122930508705,0.24890150163673197,6.691381631591926,0.9643739408750522,0.22841930662925503,0.4973553500296864,0.515056848526001,0.5460332632064819,-0.5854383707046509,-0.3513834476470947,0.7729187607765198,-0.7200450301170349,-0.5519140958786011,-0.8903650641441345,-0.2967681288719177,0.10719789564609528,112,112,109,104,3,8,,0.2648494564301216,119.23868153336193,False,2.7548434734344482,12.546340942382812,2.6384588636574335e-05,5,16,False,0.20535452663898468,0.09560316801071167,0.14491820335388184,0.03754895180463791,-76.81403350830078,40.45017623901367,26.28281593322754,-43.5819091796875,127,618786.207985657,576.429796079685,11.045918500781246,b'NOT_AVAILABLE',78.01284479419043,17.165121139517986,302.91144175861496,68.9853937880745,1.0727673868459715e-05
10333063,37.23,4.305,2MASS J19163737+4727309,5107,57.0,-266.0,2.491,0.037000000000000005,-0.027999999999999997,-0.5,0.18,-0.28,2.608,0.588,-1.515,15.187999999999999,1.4369999999999998,-5.555,0.001048,0.0006455,-0.0001256,DSEP,8.145,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.15573,47.458591,11111111111111111,PHO1,AST9,KIC0,6.671,0.028999999999999998,6.247000000000001,0.022000000000000002,6.154,0.021,0.8755,1459.789,7.1,7.1,10.592,18.938,25.177,22.581,19.125,15.140999999999998,17.043,14.847000000000001,13.859000000000002,13.948,13.765,10.57,68.2,80.21600000000001,90.521,98.32700000000001,109.601,129.793,137.411,151.204,168.709,179.128,185.283,191.90200000000002,194.75099999999998,213.94,,,,-2147483648,b'3546-277-1  ',1635378410781933568,2127905400359020032,1928920,2015.0,289.15576145804687,0.16838563318067903,47.458668578691054,0.24910214037461983,2.6878538902134963,0.24404566046918774,6.735859052841638,0.7925786910792139,20.301494087751546,0.6222970498218854,-0.156155064702034,-0.011632601730525494,-0.09706663340330124,-0.1793007254600525,0.4015202522277832,-0.46249932050704956,-0.2978326380252838,-0.5345455408096313,-0.278794527053833,-0.1665516495704651,79,79,79,77,0,2,,0.3991197937705075,45.11582774064492,False,1.8332182168960571,5.662631034851074,6.448381100199185e-06,5,14,False,0.48339298367500305,0.4119495153427124,0.26288068294525146,0.21061766147613525,-73.57563781738281,59.971412658691406,24.004209518432617,34.52473449707031,95,9603557.313902114,6517.032306875347,8.068689732379465,b'NOT_AVAILABLE',78.66835845646499,15.662567386829378,307.1422198676622,68.44193279354712,9.764540670986543e-06
10351820,56.987,5.725,2MASS J19452145+4725114,4926,81.0,-125.0,2.667,0.031,-0.027000000000000003,-0.22,0.2,-0.32,2.015,0.801,-0.838,10.897,1.876,-2.5789999999999997,0.002193,0.0007705,-0.00024300000000000002,DSEP,9.897,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.33939,47.419841999999996,11111101110111011,PHO1,AST9,KIC0,8.309,0.044000000000000004,7.712999999999999,0.016,7.602,0.018000000000000002,0.6992,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.104,7.107,7.1,7.1,7.1,116.47,134.56799999999998,149.15,158.30100000000002,172.268,193.291,199.708,210.824,222.428,225.389,225.132,224.47,224.342,223.16,,,,-2147483648,b'3561-1818-1 ',1635378410781933568,2080579155723819776,1692234,2015.0,296.3394711490887,0.1644358228353675,47.41981683647453,0.25924772669618434,1.9206793802058102,0.31360105856402504,11.133896278712148,1.1512931804452586,-2.691918188394741,0.7004935064226192,0.3788451552391052,0.3351326882839203,-0.5254017114639282,-0.11681570112705231,0.6991750597953796,-0.6492151021957397,-0.3206912577152252,-0.8283272981643677,-0.027157055214047432,-0.22057819366455078,87,87,84,85,3,2,,0.45191679434943816,168.5153689957539,False,4.492709159851074,4.58560848236084,2.401754136371892e-05,5,14,False,0.1978704333305359,0.21340513229370117,0.303841233253479,0.19992488622665405,-48.64583206176758,76.30496978759766,42.254276275634766,18.103775024414062,93,1993366.927979939,6023.522531535248,9.775801942365954,b'NOT_AVAILABLE',80.79444853921508,11.267055800428976,318.7320795035892,66.45874720329618,1.634154458938709e-05
10352615,60.145,5.725,2MASS J19462274+4726595,5006,83.0,-83.0,2.6839999999999997,0.019,-0.021,-0.03,0.06,-0.06,1.72,0.29,-0.26,9.91,0.58,-0.57,0.002507,9.86e-05,-8.451e-05,MULT55,10.824000000000002,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.59476,47.449878999999996,11111101110111011,PHO55,AST55,SPE55,9.304,0.021,8.81,0.026000000000000002,8.706,0.015,0.6992,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,103.9,116.992,128.14,134.513,143.338,155.055,158.213,162.532,166.21200000000002,166.41099999999997,164.77200000000002,162.861,162.227,157.319,,,,-2147483648,b'3561-1688-1 ',1635378410781933568,2080574139202017280,1982732,2015.0,296.5947504314703,0.13738176932911558,47.44983516302676,0.17836149251051975,1.0578121377053944,0.23952890256466552,-2.7512978545031257,1.0679889613869262,-15.160269371220423,0.6271593366155903,0.33568739891052246,0.470180869102478,-0.4842771887779236,-0.21819958090782166,0.7671595215797424,-0.6969075798988342,-0.17955738306045532,-0.8177708387374878,-0.08568979054689407,-0.283137708902359,104,104,100,103,4,1,,0.24759287551360587,109.43364817759337,False,2.5997087955474854,13.920807838439941,3.119276516372338e-05,5,15,False,0.2033354640007019,0.29127660393714905,0.15754562616348267,0.043962690979242325,-73.248779296875,46.465885162353516,6.580325126647949,44.2557258605957,120,829567.3869689628,1238.305346147985,10.72764088842154,b'NOT_AVAILABLE',80.90445400204362,11.128947134845486,319.1524948306409,66.40908377679189,1.996527121571441e-05
10353044,33.646,4.133,2MASS J19465524+4726411,4982,81.0,-81.0,2.421,0.012,-0.012,-0.21,0.06,-0.06,1.04,0.12,-0.1,10.39,0.46,-0.41,0.00131,4.226e-05,-4.226e-05,MULT55,10.933,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.73019,47.444759000000005,11111101110111011,PHO55,AST55,SPE55,9.293,0.02,8.773,0.021,8.656,0.015,0.6992,1459.789,7.1,7.1,7.1,7.1,7.1,9.168,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,95.307,110.117,124.86399999999999,137.076,153.14700000000002,178.671,187.19,202.90200000000002,223.422,235.817,242.933,250.179,253.304,272.495,,,,-2147483648,b'3561-1901-1 ',1635378410781933568,2086575376745636608,1873296,2015.0,296.7302463045403,0.12996428143566627,47.44478199582623,0.184911389872563,0.8614892044182445,0.2619530800786,8.045511357674908,1.03186602302594,5.95655273588935,0.4679229784359978,0.585873544216156,0.6495794057846069,-0.6764930486679077,-0.11824261397123337,0.8782958388328552,-0.7976663708686829,-0.19222447276115417,-0.8968044519424438,-0.02360512502491474,-0.22066746652126312,105,105,101,104,4,1,,0.23687945495895213,88.0428952289587,False,2.5041816234588623,15.328047752380371,2.6567275199340656e-05,5,15,False,0.12271741032600403,0.1665215939283371,0.16112461686134338,0.1505361944437027,-69.75879669189453,37.012821197509766,29.86025619506836,-3.5350964069366455,120,783426.108974964,577.1503275101162,10.789774961247456,b'NOT_AVAILABLE',80.94414351941684,11.04585161570451,319.3516612111838,66.36372817534583,4.907074140054899e-06
10355672,36.073,4.116,2MASS J19500142+4727247,4830,89.0,-89.0,2.45,0.012,-0.013000000000000001,0.46,0.04,-0.04,1.36,0.1,-0.13,11.47,0.34,-0.46,0.001268,2.817e-05,-4.226e-05,MULT55,10.495,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.50592,47.456879,11101101110111011,PHO55,AST55,SPE55,8.715,0.027000000000000003,8.183,0.024,8.038,0.013999999999999999,0.6436,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,94.052,109.895,124.48,136.19799999999998,152.091,178.361,187.48,203.78099999999998,224.748,237.391,244.22799999999998,251.467,254.372,272.009,,,,-2147483648,b'3561-1852-1 ',1635378410781933568,2086399523604692480,308475,2015.0,297.50587870875876,0.13628086157674033,47.4568219960247,0.3119407434745805,0.7491462895142653,0.4475341052064082,-2.8227446125638034,2.830512343223565,-6.541632920809281,0.5854130703927009,0.8548747301101685,0.8738098740577698,-0.8842607736587524,-0.5814922451972961,0.9758275151252747,-0.9660173654556274,-0.6184704303741455,-0.98192298412323,-0.6039085984230042,0.5734391808509827,81,81,81,79,0,2,,0.23922082441268633,98.91379816677136,False,2.5250024795532227,14.862409591674805,2.721918463066686e-05,5,13,False,0.579826295375824,0.08922193199396133,0.2232653647661209,0.24779725074768066,-86.47979736328125,64.9447250366211,16.451831817626953,2.5708210468292236,104,1166847.9249966266,1225.557693453536,10.357234418239646,b'NOT_AVAILABLE',81.2103335976058,10.591007674952051,320.5280490179559,66.13834008389858,3.385198937769153e-05
10357764,40.249,4.495,2MASS J19522203+4726174,4859,91.0,-91.0,2.517,0.013999999999999999,-0.016,0.19,0.05,-0.05,1.45,0.13,-0.18,11.0,0.35,-0.56,0.001549,4.226e-05,-4.226e-05,MULT55,10.787,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,298.0918,47.438190000000006,11101101110111011,PHO55,AST55,SPE55,9.056000000000001,0.027000000000000003,8.54,0.018000000000000002,8.39,0.013999999999999999,0.6437,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,104.24,120.669,135.995,147.701,163.833,188.947,196.916,210.426,227.50799999999998,236.572,240.595,244.287,246.00400000000002,254.729,,,,-2147483648,b'3561-1835-1 ',1635378410781933568,2086343070554554496,44340,2015.0,298.09182790031093,0.143440437234633,47.43825429130609,0.17458643833256615,1.0835457600019645,0.23448750799258714,0.1378385732332541,0.9851570342973602,9.03455491618509,0.6189274365868414,0.473835825920105,0.3130219280719757,-0.5142477750778198,-0.3647003471851349,0.6525967717170715,-0.6738097667694092,-0.45406123995780945,-0.8463620543479919,-0.13504737615585327,0.06677240878343582,107,107,106,104,1,3,,0.2611736468251019,116.18477179054725,False,2.7216780185699463,12.431461334228516,2.4412100174231455e-05,5,16,False,0.2780207097530365,0.03080129623413086,0.16886553168296814,0.36484408378601074,-79.12586975097656,-45.217891693115234,54.18598937988281,16.842313766479492,121,885179.1557995543,412.605273482071,10.657192117319683,b'NOT_AVAILABLE',81.38938222419495,10.235546570333844,321.3751687030141,65.94081158443578,3.232431193118652e-05
